PICTURE,TITLE,PRICE,RAITING,PHONE,LINK,POSTAL_CODE,ADRESS,VILLE
,Mercedes-Benz A 180 d Night StartPaket MBUX Totwinkel Navi,34 490 € (TTC),4.3,+49 (0)661 4108952325,"https://www.automobile.fr/Voiture/Mercedes-Benz-A-180-d-Night-StartPaket-MBUX/vhc:car,pgn:9,pgs:10,dmg:false/pg:vipcar/272538181.html",,Frankfurter Straße 125 DE-36043 Fulda Allemagne,
,Volkswagen T6 Multivan Highline DSG 4-Motion ACC Diff. Navi,59 990 € (TTC),4.8,+49 (0)5731 496947000,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4-Motion/vhc:car,pgn:9,pgs:10,dmg:false/pg:vipcar/272538182.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan Highline DSG,LED,ACC,StHzg,AHK,Navi",48 450 € (TTC),4.8,+49 (0)5731 496944033,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline/vhc:car,pgn:9,pgs:10,dmg:false/pg:vipcar/272538183.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline DSG 4Motion UPE 76.700 Euro,48 990 € (TTC),4.8,+49 (0)5731 496908740,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4Motion/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538190.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTION Leder AHK Bluetooth Navi,44 890 € (TTC),4.8,+49 (0)5731 496944449,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTION-Leder-AHK/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538195.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen Golf Plus 1.6 TDI DSG Match Xenon Navigation PDC,11 490 € (TTC),4.7,+49 (0)371 23450257,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Plus-1.6-TDI-DSG-Match-Xenon/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/267870952.html",,Chemnitztalstraße 75 DE-09114 Chemnitz Allemagne,
,Mercedes-Benz A 180 d Night StartPaket MBUX Totwinkel Navi,34 490 € (TTC),4.3,+49 (0)661 4108952325,"https://www.automobile.fr/Voiture/Mercedes-Benz-A-180-d-Night-StartPaket-MBUX/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538181.html",,Frankfurter Straße 125 DE-36043 Fulda Allemagne,
,Volkswagen T6 Multivan Highline DSG 4-Motion ACC Diff. Navi,59 990 € (TTC),4.8,+49 (0)5731 496947000,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4-Motion/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538182.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan Highline DSG,LED,ACC,StHzg,AHK,Navi",48 450 € (TTC),4.8,+49 (0)5731 496944033,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538183.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTON Leder AHK Bluetooth Navi,44 980 € (TTC),4.8,+49 (0)5731 496944006,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTON-Leder-AHK/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538184.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan DSG,LED, Bluetooth Navi Klima",43 980 € (TTC),4.8,+49 (0)5731 496942739,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG,LED,-Bluetooth/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538187.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,48 490 € (TTC),4.8,+49 (0)5731 496946834,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:10,pgs:10,dmg:false/pg:vipcar/272538189.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTON Leder AHK Bluetooth Navi,44 980 € (TTC),4.8,+49 (0)5731 496944006,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTON-Leder-AHK/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538184.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan DSG,LED, Bluetooth Navi Klima",43 980 € (TTC),4.8,+49 (0)5731 496942739,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG,LED,-Bluetooth/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538187.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,48 490 € (TTC),4.8,+49 (0)5731 496946834,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538189.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen Golf Plus 1.6 TDI DSG Match Xenon Navigation PDC,11 490 € (TTC),4.7,+49 (0)371 23450257,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Plus-1.6-TDI-DSG-Match-Xenon/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/267870952.html",,Chemnitztalstraße 75 DE-09114 Chemnitz Allemagne,
,Mercedes-Benz A 180 d Night StartPaket MBUX Totwinkel Navi,34 490 € (TTC),4.3,+49 (0)661 4108952325,"https://www.automobile.fr/Voiture/Mercedes-Benz-A-180-d-Night-StartPaket-MBUX/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538181.html",,Frankfurter Straße 125 DE-36043 Fulda Allemagne,
,Volkswagen T6 Multivan Highline DSG 4-Motion ACC Diff. Navi,59 990 € (TTC),4.8,+49 (0)5731 496947000,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4-Motion/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538182.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan Highline DSG,LED,ACC,StHzg,AHK,Navi",48 450 € (TTC),4.8,+49 (0)5731 496944033,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline/vhc:car,pgn:11,pgs:10,dmg:false/pg:vipcar/272538183.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTION Leder AHK Bluetooth Navi,44 890 € (TTC),4.8,+49 (0)5731 496944449,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTION-Leder-AHK/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538195.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen Golf Plus 1.6 TDI DSG Match Xenon Navigation PDC,11 490 € (TTC),4.7,+49 (0)371 23450257,"https://www.automobile.fr/Voiture/Volkswagen-Golf-Plus-1.6-TDI-DSG-Match-Xenon/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/267870952.html",,Chemnitztalstraße 75 DE-09114 Chemnitz Allemagne,
,Mercedes-Benz A 180 d Night StartPaket MBUX Totwinkel Navi,34 490 € (TTC),4.3,+49 (0)661 4108952325,"https://www.automobile.fr/Voiture/Mercedes-Benz-A-180-d-Night-StartPaket-MBUX/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538181.html",,Frankfurter Straße 125 DE-36043 Fulda Allemagne,
,Volkswagen T6 Multivan Highline DSG 4-Motion ACC Diff. Navi,59 990 € (TTC),4.8,+49 (0)5731 496947000,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4-Motion/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538182.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan Highline DSG,LED,ACC,StHzg,AHK,Navi",48 450 € (TTC),4.8,+49 (0)5731 496944033,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538183.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTON Leder AHK Bluetooth Navi,44 980 € (TTC),4.8,+49 (0)5731 496944006,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTON-Leder-AHK/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538184.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Volkswagen T6 Multivan DSG,LED, Bluetooth Navi Klima",43 980 € (TTC),4.8,+49 (0)5731 496942739,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG,LED,-Bluetooth/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538187.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,48 490 € (TTC),4.8,+49 (0)5731 496946834,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538189.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline DSG 4Motion UPE 76.700 Euro,48 990 € (TTC),4.8,+49 (0)5731 496908740,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4Motion/vhc:car,pgn:12,pgs:10,dmg:false/pg:vipcar/272538190.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan DSG 4MOTION Leder AHK Bluetooth Navi,44 890 € (TTC),4.8,+49 (0)5731 496944449,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG-4MOTION-Leder-AHK/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538195.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,47 890 € (TTC),4.8,+49 (0)5731 496944451,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538197.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,48 980 € (TTC),4.8,+49 (0)5731 496942150,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538198.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Hyundai i40 cw Style 2.0 GDI Kombi *,8 999 € (TTC),4.3,+49 (0)1515 6091568,"https://www.automobile.fr/Voiture/Hyundai-i40-cw-Style-2.0-GDI-Kombi/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538200.html",,Traunring 5 DE-83301 Traunreut Allemagne,
,Mercedes-Benz E 220 d Limousine ''Das Taxi'' Avantgarde LED,41 490 € (TTC),4.3,+49 (0)661 4108216204,"https://www.automobile.fr/Voiture/Mercedes-Benz-E-220-d-Limousine-Das-Taxi/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538204.html",,Frankfurter Straße 125 DE-36043 Fulda Allemagne,
,"Volkswagen T6 Multivan DSG,LED, Bluetooth Navi Klima",43 980 € (TTC),4.8,+49 (0)5731 496942739,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-DSG,LED,-Bluetooth/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538187.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline Bluetooth Navi LED Klima,48 490 € (TTC),4.8,+49 (0)5731 496946834,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-Bluetooth/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538189.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,Volkswagen T6 Multivan Highline DSG 4Motion UPE 76.700 Euro,48 990 € (TTC),4.8,+49 (0)5731 496908740,"https://www.automobile.fr/Voiture/Volkswagen-T6-Multivan-Highline-DSG-4Motion/vhc:car,pgn:13,pgs:10,dmg:false/pg:vipcar/272538190.html",,Vlothoer Strasse 128 DE-32547 Bad Oeynhausen Allemagne,
,"Skoda Octavia Combi Elegance Navi,Xenon",12 890 € (TTC),4.7,+49 (0)9664 9539281,"https://www.automobile.fr/Voiture/Skoda-Octavia-Combi-Elegance-Navi,Xenon/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/269468000.html",,Im Gewerbegebiet 16A DE-92256 Hahnbach Allemagne,
,"Seat Arona 1.0 TSi Style *179,- EUR",17 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Seat-Arona-1.0-TSi-Style-179,-EUR/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/266218173.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Audi A6 allroad 3.0 TDI quattro S tronic Leder Xenon,29 850 € (TTC),4.5,+49 (0)7031 6004002,"https://www.automobile.fr/Voiture/Audi-A6-allroad-3.0-TDI-quattro-S-tronic/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/272538218.html",,Otto-Lilienthal-Str. 29 DE-71034 Böblingen Allemagne,
,Ford Mondeo 2.0 TDCI Navi PDC Sitzh Tempo bh Front,12 900 € (TTC),4.7,+49 (0)30 9210498122,"https://www.automobile.fr/Voiture/Ford-Mondeo-2.0-TDCI-Navi-PDC-Sitzh-Tempo-bh/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/272538221.html",,seestraße 37 DE-13357 Berlin Allemagne,
,Skoda Fabia 1.0 TSI Ambition Ambition,13 950 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSI-Ambition-Ambition/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/271948800.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Nissan Juke Acenta X-Tronic Navi PDC Kamera,12 990 € (TTC),4.4,+49 (0)7022 279739795,"https://www.automobile.fr/Voiture/Nissan-Juke-Acenta-X-Tronic-Navi-PDC-Kamera/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/268713062.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Skoda Fabia 1.0 TSi Style,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSi-Style/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/271948798.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,BMW Baureihe 3 Touring 318d /EURO5/Motorschaden/,4 200 € (TTC),3.7,+49 (0)6422 406902816,"https://www.automobile.fr/Voiture/BMW-Baureihe-3-Touring-318d-EURO5/vhc:car,pgn:14,pgs:10,dmg:false/pg:vipcar/272538213.html",,In den Steinen 3c DE-35274 Kirchhain Allemagne,
,"Skoda Octavia Combi Elegance Navi,Xenon",12 890 € (TTC),4.7,+49 (0)9664 9539281,"https://www.automobile.fr/Voiture/Skoda-Octavia-Combi-Elegance-Navi,Xenon/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/269468000.html",,Im Gewerbegebiet 16A DE-92256 Hahnbach Allemagne,
,Jaguar XJ 6 2.7 TwinTurbo Diesel Executive Facelift,13 590 € (TTC),4,+49 (0)3529 508506125,"https://www.automobile.fr/Voiture/Jaguar-XJ-6-2.7-TwinTurbo-Diesel-Executive/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/272538225.html",,Güterbahnhofstraße 65 DE-01809 Heidenau Allemagne,
,McLaren 675LT Spider,225 517 € (TTC),4.9,+49 (0)2836 973755,"https://www.automobile.fr/Voiture/McLaren-675LT-Spider/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/272538226.html",,Im Müldersfeld 34 DE-47669 Wachtendonk Allemagne,
,"Skoda Karoq 1.0 TSi DSG Style *249,- EUR",26 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Karoq-1.0-TSi-DSG-Style-249,-EUR/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/264781851.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Arteon 2.0 TDi Elegance 4-Motion *289,- €",42 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Arteon-2.0-TDi-Elegance-4-Motion/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/264274272.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Porsche Cayenne GTS  Exterieur Sport Design Paket ""21",32 900 € (TTC),4.4,+49 (0)7022 279737313,"https://www.automobile.fr/Voiture/Porsche-Cayenne-GTS-Exterieur-Sport-Design/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/263082761.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,"Volkswagen Beetle Cabriolet 2.0 TDi DSG Karmann *199,- €",27 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Beetle-Cabriolet-2.0-TDi-DSG/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/269786895.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Skoda Fabia 1.0 TSi Style,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSi-Style/vhc:car,pgn:15,pgs:10,dmg:false/pg:vipcar/271948798.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Beetle Cabriolet 2.0 TDi DSG Karmann *199,- €",27 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Beetle-Cabriolet-2.0-TDi-DSG/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/269786895.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Nissan Juke Acenta X-Tronic Navi PDC Kamera,12 990 € (TTC),4.4,+49 (0)7022 279739795,"https://www.automobile.fr/Voiture/Nissan-Juke-Acenta-X-Tronic-Navi-PDC-Kamera/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/268713062.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Skoda Fabia 1.0 TSi Style,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSi-Style/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/271948798.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Skoda Octavia Combi Elegance Navi,Xenon",12 890 € (TTC),4.7,+49 (0)9664 9539281,"https://www.automobile.fr/Voiture/Skoda-Octavia-Combi-Elegance-Navi,Xenon/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/269468000.html",,Im Gewerbegebiet 16A DE-92256 Hahnbach Allemagne,
,Jaguar XJ 6 2.7 TwinTurbo Diesel Executive Facelift,13 590 € (TTC),4,+49 (0)3529 508506125,"https://www.automobile.fr/Voiture/Jaguar-XJ-6-2.7-TwinTurbo-Diesel-Executive/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/272538225.html",,Güterbahnhofstraße 65 DE-01809 Heidenau Allemagne,
,McLaren 675LT Spider,225 517 € (TTC),4.9,+49 (0)2836 283001394,"https://www.automobile.fr/Voiture/McLaren-675LT-Spider/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/272538226.html",,Im Müldersfeld 34 DE-47669 Wachtendonk Allemagne,
,"Skoda Karoq 1.0 TSi DSG Style *249,- EUR",26 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Karoq-1.0-TSi-DSG-Style-249,-EUR/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/264781851.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Volkswagen Arteon 2.0 TDi Elegance 4-Motion *289,- €",42 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Arteon-2.0-TDi-Elegance-4-Motion/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/264274272.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Porsche Cayenne GTS  Exterieur Sport Design Paket ""21",32 900 € (TTC),4.4,+49 (0)7022 279737313,"https://www.automobile.fr/Voiture/Porsche-Cayenne-GTS-Exterieur-Sport-Design/vhc:car,pgn:16,pgs:10,dmg:false/pg:vipcar/263082761.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Skoda Fabia 1.0 TSI Ambition Ambition,13 950 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSI-Ambition-Ambition/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/271948800.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Nissan Juke Acenta X-Tronic Navi PDC Kamera,12 990 € (TTC),4.4,+49 (0)7022 279739795,"https://www.automobile.fr/Voiture/Nissan-Juke-Acenta-X-Tronic-Navi-PDC-Kamera/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/268713062.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Skoda Fabia 1.0 TSi Style,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSi-Style/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/271948798.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,BMW Baureihe 3 Touring 318d /EURO5/Motorschaden/,4 200 € (TTC),3.7,+49 (0)6422 406902816,"https://www.automobile.fr/Voiture/BMW-Baureihe-3-Touring-318d-EURO5/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/272538213.html",,In den Steinen 3c DE-35274 Kirchhain Allemagne,
,"Seat Arona 1.0 TSi Style *179,- EUR",17 435 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Seat-Arona-1.0-TSi-Style-179,-EUR/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/266218173.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Audi A6 allroad 3.0 TDI quattro S tronic Leder Xenon,29 850 € (TTC),4.5,+49 (0)7031 6004002,"https://www.automobile.fr/Voiture/Audi-A6-allroad-3.0-TDI-quattro-S-tronic/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/272538218.html",,Otto-Lilienthal-Str. 29 DE-71034 Böblingen Allemagne,
,Ford Mondeo 2.0 TDCI Navi PDC Sitzh Tempo bh Front,12 900 € (TTC),4.7,+49 (0)30 9210498122,"https://www.automobile.fr/Voiture/Ford-Mondeo-2.0-TDCI-Navi-PDC-Sitzh-Tempo-bh/vhc:car,pgn:17,pgs:10,dmg:false/pg:vipcar/272538221.html",,seestraße 37 DE-13357 Berlin Allemagne,
,"Volkswagen Arteon 2.0 TDi Elegance 4-Motion *289,- €",42 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Arteon-2.0-TDi-Elegance-4-Motion/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/264274272.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Skoda Fabia 1.0 TSI Ambition Ambition,13 950 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSI-Ambition-Ambition/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/271948800.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Nissan Juke Acenta X-Tronic Navi PDC Kamera,12 990 € (TTC),4.4,+49 (0)7022 279739795,"https://www.automobile.fr/Voiture/Nissan-Juke-Acenta-X-Tronic-Navi-PDC-Kamera/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/268713062.html",,Eichendorffstr. 30 DE-72622 Nürtingen bei Stuttgart Allemagne,
,Skoda Fabia 1.0 TSi Style,14 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Fabia-1.0-TSi-Style/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/271948798.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,"Skoda Octavia Combi Elegance Navi,Xenon",12 890 € (TTC),4.7,+49 (0)9664 9539281,"https://www.automobile.fr/Voiture/Skoda-Octavia-Combi-Elegance-Navi,Xenon/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/269468000.html",,Im Gewerbegebiet 16A DE-92256 Hahnbach Allemagne,
,Jaguar XJ 6 2.7 TwinTurbo Diesel Executive Facelift,13 590 € (TTC),4,+49 (0)3529 508506125,"https://www.automobile.fr/Voiture/Jaguar-XJ-6-2.7-TwinTurbo-Diesel-Executive/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/272538225.html",,Güterbahnhofstraße 65 DE-01809 Heidenau Allemagne,
,McLaren 675LT Spider,225 517 € (TTC),4.9,+49 (0)2836 283001394,"https://www.automobile.fr/Voiture/McLaren-675LT-Spider/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/272538226.html",,Im Müldersfeld 34 DE-47669 Wachtendonk Allemagne,
,"Skoda Karoq 1.0 TSi DSG Style *249,- EUR",26 935 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Skoda-Karoq-1.0-TSi-DSG-Style-249,-EUR/vhc:car,pgn:18,pgs:10,dmg:false/pg:vipcar/264781851.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Nissan Qashqai+2 2.0 I-Way Navi/Kamera/Panorama/8-fach,10 900 € (TTC),4.1,+49 (0)3334 427912712,"https://www.automobile.fr/Voiture/Nissan-Qashqai-2-2.0-I-Way-Navi-Kamera/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/272538237.html",,Eberswalder Straße 165 DE-16227 Eberswalde Allemagne,
,"Volkswagen Golf VII 1.4 TSi Comfortline Cup *149,- EUR",15 735 € (TTC),4.9,+49 (0)5205 1006888,"https://www.automobile.fr/Voiture/Volkswagen-Golf-VII-1.4-TSi-Comfortline-Cup/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/271667453.html",,Industriestrasse 19 DE-33689 Bielefeld Allemagne,
,Volkswagen Caddy 2.0 SDI Lkw Kasten Schiebetür,2 500 € (TTC),4.7,+49 (0)911 9996955,"https://www.automobile.fr/Voiture/Volkswagen-Caddy-2.0-SDI-Lkw-Kasten/vhc:car,pgn:19,pgs:10,dmg:false/pg:vipcar/272538230.html",,Diesel Str. 26a DE-90441 Nürnberg Allemagne,
